# title = Invariant Mass Positron--anti-Muon System
# xlabel = $M_{\text{e}^+\mu^+}\,$[GeV]
# ylabel = $\frac{\text{d}\sigma}{\text{d}M_{\text{e}^+\mu^+}}\,\left[\frac{\text{fb}}{\text{GeV}}\right]$
# xmin=  0.000E+00
# xmax=  1.600E+03
# ymin=  1.000E-07
# ymax=  1.000E-02
# kmin= -5.000E+01
# kmax=  1.000E+01
# logscale = true
# Renormalization and factorization scale scaled by: 2.0000000000
# Renormalization scaled by: 2.0000000000
# Number of generated events: 901691205
#
#=====================================================================================
# No.       Left      Right                   Value                   Error Hits
#-------------------------------------------------------------------------------------
 188    7480.00    7520.00  4.439235575261680E-17  8.043079389373195E-17 146
 189    7520.00    7560.00  1.317138478793435E-17  3.035009495507041E-17 122
 190    7560.00    7600.00 -2.894090099251348E-17  7.092984913995930E-17 119
 191    7600.00    7640.00 -4.037875908711027E-17  5.967006277713197E-17 112
 192    7640.00    7680.00 -2.600540421520877E-17  2.906522164286393E-17 109
 193    7680.00    7720.00 -1.104601755443384E-16  1.078779265828248E-16 105
 194    7720.00    7760.00 -4.400561354640141E-17  4.436381894478819E-17 110
 195    7760.00    7800.00  1.100051036294904E-16  1.146358016591334E-16 107
 196    7800.00    7840.00 -1.965251987444123E-16  1.708933286187154E-16 82
 197    7840.00    7880.00  1.638719727353971E-17  2.289236613743028E-17 105
 198    7880.00    7920.00 -4.019511349489711E-18  1.222307780357379E-16 82
 199    7920.00    7960.00 -3.024527013626055E-16  3.272321122868319E-16 87
 200    7960.00    8000.00  5.249633412001628E-17  6.823104123360180E-17 77
 201    8000.00    8040.00 -1.158618413170626E-16  1.570424724489737E-16 73
 202    8040.00    8080.00 -1.315291654299138E-16  1.472611487356096E-16 64
 203    8080.00    8120.00 -1.426730054169414E-17  1.889793974771280E-17 64
 204    8120.00    8160.00  2.348020474363412E-18  1.606131760932153E-18 60
 205    8160.00    8200.00  2.372918323420928E-17  2.686012719103699E-17 60
 206    8200.00    8240.00  1.032632345700552E-16  1.025510240071881E-16 46
 207    8240.00    8280.00 -6.382081463913659E-18  6.073018309808537E-18 41
 208    8280.00    8320.00 -4.812553923843669E-18  3.383581020875492E-18 51
 209    8320.00    8360.00  3.367789171963506E-17  2.930600849244099E-17 47
 210    8360.00    8400.00 -3.479911426790891E-19  3.422817039283054E-19 39
 211    8400.00    8440.00 -8.181540319747881E-19  1.081322204256837E-18 28
 212    8440.00    8480.00 -4.506378894690797E-18  2.723231626761426E-18 37
 213    8480.00    8520.00  2.095574771245155E-18  1.973706524887606E-18 27
 214    8520.00    8560.00  7.045839213123222E-20  1.624238143707731E-19 34
 215    8560.00    8600.00  3.213609749278665E-18  3.096716252174821E-18 29
 216    8600.00    8640.00  3.010904752094705E-19  2.507322174746997E-19 25
 217    8640.00    8680.00  3.288211441664123E-18  3.343085802015269E-18 27
 218    8680.00    8720.00  6.254824414957613E-19  1.012181394726506E-18 24
 219    8720.00    8760.00  4.148639059687013E-18  3.001621508331099E-18 14
 220    8760.00    8800.00 -5.378109239788274E-19  4.371584125847304E-19 19
 221    8800.00    8840.00  6.801346501525809E-19  6.731748152417954E-19 25
 222    8840.00    8880.00 -4.786357533554412E-18  5.094470556002524E-18 19
 223    8880.00    8920.00  4.930126007484571E-21  1.126493300101814E-20 11
 224    8920.00    8960.00 -1.352024906576857E-18  1.092986080854122E-18 15
 225    8960.00    9000.00  1.287915375596360E-19  7.056380970357124E-20 9
 226    9000.00    9040.00  4.574456862619354E-20  1.063356954287039E-19 10
 227    9040.00    9080.00 -1.902999480310948E-18  1.889115284562195E-18 8
 228    9080.00    9120.00 -9.904426567659539E-21  9.621922501718467E-21 10
 229    9120.00    9160.00 -3.343189598816041E-19  3.323081628032180E-19 12
 230    9160.00    9200.00  9.011482949015508E-20  8.850678363958169E-20 5
 231    9200.00    9240.00 -1.154055635101081E-17  1.152699801613452E-17 10
 232    9240.00    9280.00 -1.258410861783275E-18  1.323989081742256E-18 7
 233    9280.00    9320.00  7.169778477698252E-20  7.170881975150658E-20 7
 234    9320.00    9360.00  3.847528836637254E-21  3.729846912089033E-21 10
 235    9360.00    9400.00 -2.080384095924561E-19  2.085036548029265E-19 7
 236    9400.00    9440.00 -2.440006868987657E-19  2.431657744251561E-19 5
 237    9440.00    9480.00 -3.617726156059864E-18  3.616570703515463E-18 4
 238    9480.00    9520.00 -1.258240578583969E-20  8.639026972227840E-21 5
 239    9520.00    9560.00 -5.708981003419917E-23  4.735133503525529E-23 3
 240    9560.00    9600.00  3.089016167563211E-19  3.090366134778769E-19 5
 241    9600.00    9640.00 -1.494160439486340E-22  1.093576272735966E-22 2
 242    9640.00    9680.00 -1.604495024713250E-20  1.627904543908314E-20 4
 243    9680.00    9720.00 -3.656935783489619E-22  2.673302642826172E-22 2
 244    9720.00    9760.00  1.950180901049887E-21  6.163981495585912E-21 5
 245    9760.00    9800.00 -1.302073413829837E-20  1.307189732734721E-20 3
 246    9800.00    9840.00 -1.203605983986505E-21  1.345719000487028E-21 4
 247    9840.00    9880.00  1.515299103368630E-19  1.514481124428255E-19 3
 248    9880.00    9920.00  2.533875873665468E-22  3.261661580661101E-22 2
 249    9920.00    9960.00  2.083036797174714E-19  2.056230434041650E-19 2
 250    9960.00   10000.00  1.291507208773307E-25  1.291507208238143E-25 1
 251   10000.00   10040.00  0.000000000000000E+00  0.000000000000000E+00 0
 252   10040.00   10080.00 -3.495483065186045E-20  3.487505206569091E-20 4
 253   10080.00   10120.00  0.000000000000000E+00  0.000000000000000E+00 0
 254   10120.00   10160.00  1.458048453580118E-22  1.458048452892766E-22 1
 255   10160.00   10200.00  5.779444989569852E-24  5.779444986845311E-24 1
 256   10200.00   10240.00  6.355026128297360E-26  6.355026124788645E-26 1
